-0.007727412,0.027420534,0.009846561,0.0010595745
-0.0069280243,0.028219922,0.010645948,0.0018589622
-0.0053292494,0.029818697,0.012244724,0.0034577372
-0.010392036,0.02475591,0.007181937,-0.0016050497
-0.0042633996,0.030884547,0.013310574,0.004523587
-0.011990812,0.023157135,0.0055831615,-0.003203825
-0.0095926495,0.025555298,0.007981324,-0.00080566294
-0.010658499,0.024489447,0.0069154743,-0.0018715123
-0.011724349,0.023423597,0.005849624,-0.0029373625
-0.011191424,0.023956522,0.006382549,-0.0024044374
-0.008260337,0.02688761,0.009313636,0.0005266499
-0.010392036,0.02475591,0.007181937,-0.0016050497
-0.010392036,0.02475591,0.007181937,-0.0016050497
-0.011457887,0.02369006,0.0061160866,-0.0026709
-0.007727412,0.027420534,0.009846561,0.0010595745
-0.008260337,0.02688761,0.009313636,0.0005266499
-0.0095926495,0.025555298,0.007981324,-0.00080566294
-0.009859112,0.025288835,0.007714861,-0.0010721255
-0.0058621746,0.029285772,0.011711799,0.002924812
-0.009326187,0.02582176,0.008247786,-0.0005392004
-0.006128637,0.02901931,0.011445336,0.0026583495
-0.0074609495,0.027686996,0.010113023,0.0013260371
-0.010924961,0.024222985,0.0066490117,-0.0021379748
-0.0069280243,0.028219922,0.010645948,0.0018589622
-0.010392036,0.02475591,0.007181937,-0.0016050497
-0.008793262,0.026354685,0.008780711,-0.0000062752515
-0.009326187,0.02582176,0.008247786,-0.0005392004
-0.011191424,0.023956522,0.006382549,-0.0024044374
-0.010924961,0.024222985,0.0066490117,-0.0021379748
-0.010392036,0.02475591,0.007181937,-0.0016050497
-0.009059724,0.026088223,0.008514249,-0.00027273782
-0.010125574,0.025022373,0.0074483994,-0.0013385871
-0.0095926495,0.025555298,0.007981324,-0.00080566294
-0.009859112,0.025288835,0.007714861,-0.0010721255
-0.008793262,0.026354685,0.008780711,-0.0000062752515
-0.0074609495,0.027686996,0.010113023,0.0013260371
-0.010658499,0.024489447,0.0069154743,-0.0018715123
-0.011990812,0.023157135,0.0055831615,-0.003203825
-0.010658499,0.024489447,0.0069154743,-0.0018715123
-0.011191424,0.023956522,0.006382549,-0.0024044374
-0.006661562,0.028486384,0.010912411,0.0021254248
-0.013323124,0.021824822,0.0042508496,-0.004536137
-0.010392036,0.02475591,0.007181937,-0.0016050497
-0.010125574,0.025022373,0.0074483994,-0.0013385871
-0.009326187,0.02582176,0.008247786,-0.0005392004
-0.0095926495,0.025555298,0.007981324,-0.00080566294
-0.007727412,0.027420534,0.009846561,0.0010595745
-0.007194487,0.027953459,0.010379486,0.0015924997
-0.006661562,0.028486384,0.010912411,0.0021254248
-0.012523737,0.02262421,0.0050502364,-0.0037367502
-0.007727412,0.027420534,0.009846561,0.0010595745
-0.014655436,0.020492509,0.0029185368,-0.00586845
-0.012523737,0.02262421,0.0050502364,-0.0037367502
-0.008793262,0.026354685,0.008780711,-0.0000062752515
-0.006128637,0.02901931,0.011445336,0.0026583495
-0.010125574,0.025022373,0.0074483994,-0.0013385871
-0.008526799,0.026621148,0.009047174,0.0002601873
-0.008793262,0.026354685,0.008780711,-0.0000062752515
-0.011457887,0.02369006,0.0061160866,-0.0026709
-0.006661562,0.028486384,0.010912411,0.0021254248
-0.008793262,0.026354685,0.008780711,-0.0000062752515
-0.007727412,0.027420534,0.009846561,0.0010595745
-0.007194487,0.027953459,0.010379486,0.0015924997
-0.008526799,0.026621148,0.009047174,0.0002601873
-0.008793262,0.026354685,0.008780711,-0.0000062752515
-0.008526799,0.026621148,0.009047174,0.0002601873
-0.009859112,0.025288835,0.007714861,-0.0010721255
-0.0095926495,0.025555298,0.007981324,-0.00080566294
-0.012257274,0.022890672,0.005316699,-0.0034702877
-0.010125574,0.025022373,0.0074483994,-0.0013385871
-0.009326187,0.02582176,0.008247786,-0.0005392004
-0.011724349,0.023423597,0.005849624,-0.0029373625
-0.009326187,0.02582176,0.008247786,-0.0005392004
-0.009859112,0.025288835,0.007714861,-0.0010721255
-0.0047963248,0.030351622,0.012777649,0.003990662
-0.010924961,0.024222985,0.0066490117,-0.0021379748
-0.007993874,0.027154073,0.009580099,0.00079311244
-0.009326187,0.02582176,0.008247786,-0.0005392004
-0.0074609495,0.027686996,0.010113023,0.0013260371
-0.0058621746,0.029285772,0.011711799,0.002924812
-0.011191424,0.023956522,0.006382549,-0.0024044374
-0.012790199,0.022357747,0.004783774,-0.004003213
-0.008526799,0.026621148,0.009047174,0.0002601873
-0.013056661,0.022091284,0.004517312,-0.0042696744
-0.010658499,0.024489447,0.0069154743,-0.0018715123
-0.008260337,0.02688761,0.009313636,0.0005266499
-0.0069280243,0.028219922,0.010645948,0.0018589622
-0.005595712,0.029552234,0.011978261,0.0031912746
-0.008260337,0.02688761,0.009313636,0.0005266499
-0.0069280243,0.028219922,0.010645948,0.0018589622
-0.009059724,0.026088223,0.008514249,-0.00027273782
-0.009859112,0.025288835,0.007714861,-0.0010721255
-0.009326187,0.02582176,0.008247786,-0.0005392004
-0.010924961,0.024222985,0.0066490117,-0.0021379748
-0.007727412,0.027420534,0.009846561,0.0010595745
-0.005062787,0.03008516,0.012511186,0.0037241997
-0.007727412,0.027420534,0.009846561,0.0010595745
-0.004529862,0.030618085,0.013044111,0.0042571244
-0.007727412,0.027420534,0.009846561,0.0010595745
-0.009059724,0.026088223,0.008514249,-0.00027273782
-0.010924961,0.024222985,0.0066490117,-0.0021379748
-0.010125574,0.025022373,0.0074483994,-0.0013385871
-0.006661562,0.028486384,0.010912411,0.0021254248
-0.009859112,0.025288835,0.007714861,-0.0010721255
-0.009326187,0.02582176,0.008247786,-0.0005392004
-0.0095926495,0.025555298,0.007981324,-0.00080566294
-0.003996937,0.03115101,0.013577037,0.0047900495
-0.003996937,0.03115101,0.013577037,0.0047900495
-0.0074609495,0.027686996,0.010113023,0.0013260371
-0.008793262,0.026354685,0.008780711,-0.0000062752515
-0.009326187,0.02582176,0.008247786,-0.0005392004
-0.008260337,0.02688761,0.009313636,0.0005266499
-0.011724349,0.023423597,0.005849624,-0.0029373625
-0.009859112,0.025288835,0.007714861,-0.0010721255
-0.009326187,0.02582176,0.008247786,-0.0005392004
-0.011457887,0.02369006,0.0061160866,-0.0026709
-0.0095926495,0.025555298,0.007981324,-0.00080566294
-0.008793262,0.026354685,0.008780711,-0.0000062752515
-0.0069280243,0.028219922,0.010645948,0.0018589622
-0.011191424,0.023956522,0.006382549,-0.0024044374
-0.009059724,0.026088223,0.008514249,-0.00027273782
-0.010392036,0.02475591,0.007181937,-0.0016050497
-0.007993874,0.027154073,0.009580099,0.00079311244
-0.009326187,0.02582176,0.008247786,-0.0005392004
-0.009059724,0.026088223,0.008514249,-0.00027273782
-0.009059724,0.026088223,0.008514249,-0.00027273782
-0.006661562,0.028486384,0.010912411,0.0021254248
-0.010658499,0.024489447,0.0069154743,-0.0018715123
-0.007194487,0.027953459,0.010379486,0.0015924997
-0.007194487,0.027953459,0.010379486,0.0015924997
-0.009859112,0.025288835,0.007714861,-0.0010721255
-0.009059724,0.026088223,0.008514249,-0.00027273782
-0.007194487,0.027953459,0.010379486,0.0015924997
-0.009859112,0.025288835,0.007714861,-0.0010721255
-0.009326187,0.02582176,0.008247786,-0.0005392004
-0.008793262,0.026354685,0.008780711,-0.0000062752515
-0.010924961,0.024222985,0.0066490117,-0.0021379748
-0.010125574,0.025022373,0.0074483994,-0.0013385871
-0.010125574,0.025022373,0.0074483994,-0.0013385871
-0.009059724,0.026088223,0.008514249,-0.00027273782
-0.009059724,0.026088223,0.008514249,-0.00027273782
-0.006661562,0.028486384,0.010912411,0.0021254248
-0.010924961,0.024222985,0.0066490117,-0.0021379748
-0.010392036,0.02475591,0.007181937,-0.0016050497
-0.008526799,0.026621148,0.009047174,0.0002601873
-0.008260337,0.02688761,0.009313636,0.0005266499
-0.010658499,0.024489447,0.0069154743,-0.0018715123
-0.010658499,0.024489447,0.0069154743,-0.0018715123
-0.010924961,0.024222985,0.0066490117,-0.0021379748
-0.008526799,0.026621148,0.009047174,0.0002601873
-0.0074609495,0.027686996,0.010113023,0.0013260371
-0.008526799,0.026621148,0.009047174,0.0002601873
-0.010392036,0.02475591,0.007181937,-0.0016050497
-0.011191424,0.023956522,0.006382549,-0.0024044374
-0.009059724,0.026088223,0.008514249,-0.00027273782
-0.009326187,0.02582176,0.008247786,-0.0005392004
-0.010125574,0.025022373,0.0074483994,-0.0013385871
-0.008260337,0.02688761,0.009313636,0.0005266499
-0.006661562,0.028486384,0.010912411,0.0021254248
-0.007993874,0.027154073,0.009580099,0.00079311244
-0.008526799,0.026621148,0.009047174,0.0002601873
-0.007993874,0.027154073,0.009580099,0.00079311244
-0.0058621746,0.029285772,0.011711799,0.002924812
-0.009326187,0.02582176,0.008247786,-0.0005392004
-0.009859112,0.025288835,0.007714861,-0.0010721255
-0.011724349,0.023423597,0.005849624,-0.0029373625
-0.0069280243,0.028219922,0.010645948,0.0018589622
-0.008526799,0.026621148,0.009047174,0.0002601873
-0.009059724,0.026088223,0.008514249,-0.00027273782
-0.008526799,0.026621148,0.009047174,0.0002601873
-0.010924961,0.024222985,0.0066490117,-0.0021379748
-0.010658499,0.024489447,0.0069154743,-0.0018715123
-0.009326187,0.02582176,0.008247786,-0.0005392004
-0.0037304747,0.03141747,0.013843498,0.0050565116
-0.0095926495,0.025555298,0.007981324,-0.00080566294
-0.009059724,0.026088223,0.008514249,-0.00027273782
-0.0069280243,0.028219922,0.010645948,0.0018589622
-0.010658499,0.024489447,0.0069154743,-0.0018715123
-0.004529862,0.030618085,0.013044111,0.0042571244
-0.008793262,0.026354685,0.008780711,-0.0000062752515
-0.010924961,0.024222985,0.0066490117,-0.0021379748
-0.008793262,0.026354685,0.008780711,-0.0000062752515
-0.011724349,0.023423597,0.005849624,-0.0029373625
-0.007993874,0.027154073,0.009580099,0.00079311244
-0.0058621746,0.029285772,0.011711799,0.002924812
-0.0058621746,0.029285772,0.011711799,0.002924812
-0.010392036,0.02475591,0.007181937,-0.0016050497
-0.010658499,0.024489447,0.0069154743,-0.0018715123
-0.0095926495,0.025555298,0.007981324,-0.00080566294
-0.011191424,0.023956522,0.006382549,-0.0024044374
-0.0095926495,0.025555298,0.007981324,-0.00080566294
-0.007727412,0.027420534,0.009846561,0.0010595745
-0.010924961,0.024222985,0.0066490117,-0.0021379748
-0.007993874,0.027154073,0.009580099,0.00079311244
-0.009326187,0.02582176,0.008247786,-0.0005392004
-0.007993874,0.027154073,0.009580099,0.00079311244
-0.006661562,0.028486384,0.010912411,0.0021254248
-0.012523737,0.02262421,0.0050502364,-0.0037367502
-0.007727412,0.027420534,0.009846561,0.0010595745
-0.008260337,0.02688761,0.009313636,0.0005266499
-0.010125574,0.025022373,0.0074483994,-0.0013385871
-0.009059724,0.026088223,0.008514249,-0.00027273782
-0.009859112,0.025288835,0.007714861,-0.0010721255
-0.009859112,0.025288835,0.007714861,-0.0010721255
-0.0074609495,0.027686996,0.010113023,0.0013260371
-0.010392036,0.02475591,0.007181937,-0.0016050497
-0.010658499,0.024489447,0.0069154743,-0.0018715123
-0.0063950997,0.028752847,0.0111788735,0.002391887
-0.0053292494,0.029818697,0.012244724,0.0034577372
-0.011990812,0.023157135,0.0055831615,-0.003203825
-0.010125574,0.025022373,0.0074483994,-0.0013385871
-0.0063950997,0.028752847,0.0111788735,0.002391887
-0.006661562,0.028486384,0.010912411,0.0021254248
-0.008793262,0.026354685,0.008780711,-0.0000062752515
-0.007993874,0.027154073,0.009580099,0.00079311244
-0.007194487,0.027953459,0.010379486,0.0015924997
-0.010125574,0.025022373,0.0074483994,-0.0013385871
-0.0095926495,0.025555298,0.007981324,-0.00080566294
-0.0074609495,0.027686996,0.010113023,0.0013260371
-0.011724349,0.023423597,0.005849624,-0.0029373625
-0.010392036,0.02475591,0.007181937,-0.0016050497
-0.010392036,0.02475591,0.007181937,-0.0016050497
-0.0074609495,0.027686996,0.010113023,0.0013260371
-0.0063950997,0.028752847,0.0111788735,0.002391887
-0.009059724,0.026088223,0.008514249,-0.00027273782
-0.007194487,0.027953459,0.010379486,0.0015924997
-0.0069280243,0.028219922,0.010645948,0.0018589622
-0.010658499,0.024489447,0.0069154743,-0.0018715123
-0.008260337,0.02688761,0.009313636,0.0005266499
-0.010392036,0.02475591,0.007181937,-0.0016050497
-0.009859112,0.025288835,0.007714861,-0.0010721255
-0.011191424,0.023956522,0.006382549,-0.0024044374
-0.010924961,0.024222985,0.0066490117,-0.0021379748
-0.011990812,0.023157135,0.0055831615,-0.003203825
-0.009859112,0.025288835,0.007714861,-0.0010721255
-0.0095926495,0.025555298,0.007981324,-0.00080566294
-0.008793262,0.026354685,0.008780711,-0.0000062752515
-0.006661562,0.028486384,0.010912411,0.0021254248
-0.007727412,0.027420534,0.009846561,0.0010595745
-0.011191424,0.023956522,0.006382549,-0.0024044374
-0.005595712,0.029552234,0.011978261,0.0031912746
-0.011191424,0.023956522,0.006382549,-0.0024044374
-0.009859112,0.025288835,0.007714861,-0.0010721255
-0.006661562,0.028486384,0.010912411,0.0021254248
-0.009326187,0.02582176,0.008247786,-0.0005392004
-0.009326187,0.02582176,0.008247786,-0.0005392004
-0.0058621746,0.029285772,0.011711799,0.002924812
-0.0063950997,0.028752847,0.0111788735,0.002391887
-0.008526799,0.026621148,0.009047174,0.0002601873
-0.0095926495,0.025555298,0.007981324,-0.00080566294
-0.008793262,0.026354685,0.008780711,-0.0000062752515
-0.0095926495,0.025555298,0.007981324,-0.00080566294
-0.007993874,0.027154073,0.009580099,0.00079311244
-0.009859112,0.025288835,0.007714861,-0.0010721255
-0.0095926495,0.025555298,0.007981324,-0.00080566294
-0.009326187,0.02582176,0.008247786,-0.0005392004
-0.010125574,0.025022373,0.0074483994,-0.0013385871
-0.008793262,0.026354685,0.008780711,-0.0000062752515
-0.008260337,0.02688761,0.009313636,0.0005266499
-0.008260337,0.02688761,0.009313636,0.0005266499
-0.006128637,0.02901931,0.011445336,0.0026583495
-0.012523737,0.02262421,0.0050502364,-0.0037367502
-0.008793262,0.026354685,0.008780711,-0.0000062752515
-0.009859112,0.025288835,0.007714861,-0.0010721255
-0.009059724,0.026088223,0.008514249,-0.00027273782
-0.012257274,0.022890672,0.005316699,-0.0034702877
-0.008526799,0.026621148,0.009047174,0.0002601873
-0.007993874,0.027154073,0.009580099,0.00079311244
-0.007727412,0.027420534,0.009846561,0.0010595745
-0.008260337,0.02688761,0.009313636,0.0005266499
-0.007993874,0.027154073,0.009580099,0.00079311244
-0.006661562,0.028486384,0.010912411,0.0021254248
-0.009326187,0.02582176,0.008247786,-0.0005392004
-0.0074609495,0.027686996,0.010113023,0.0013260371
-0.0095926495,0.025555298,0.007981324,-0.00080566294
-0.008793262,0.026354685,0.008780711,-0.0000062752515
-0.009326187,0.02582176,0.008247786,-0.0005392004
-0.010392036,0.02475591,0.007181937,-0.0016050497
-0.009859112,0.025288835,0.007714861,-0.0010721255
-0.007993874,0.027154073,0.009580099,0.00079311244
-0.007993874,0.027154073,0.009580099,0.00079311244
-0.009059724,0.026088223,0.008514249,-0.00027273782
-0.006128637,0.02901931,0.011445336,0.0026583495
-0.0095926495,0.025555298,0.007981324,-0.00080566294
-0.013056661,0.022091284,0.004517312,-0.0042696744
-0.0063950997,0.028752847,0.0111788735,0.002391887
-0.009859112,0.025288835,0.007714861,-0.0010721255
-0.010125574,0.025022373,0.0074483994,-0.0013385871
-0.010392036,0.02475591,0.007181937,-0.0016050497
-0.006661562,0.028486384,0.010912411,0.0021254248
-0.009059724,0.026088223,0.008514249,-0.00027273782
-0.009326187,0.02582176,0.008247786,-0.0005392004
-0.0058621746,0.029285772,0.011711799,0.002924812
-0.005595712,0.029552234,0.011978261,0.0031912746
-0.0069280243,0.028219922,0.010645948,0.0018589622
-0.011457887,0.02369006,0.0061160866,-0.0026709
-0.007194487,0.027953459,0.010379486,0.0015924997
-0.011457887,0.02369006,0.0061160866,-0.0026709
-0.011457887,0.02369006,0.0061160866,-0.0026709
-0.009059724,0.026088223,0.008514249,-0.00027273782
-0.007993874,0.027154073,0.009580099,0.00079311244
-0.007993874,0.027154073,0.009580099,0.00079311244
-0.009059724,0.026088223,0.008514249,-0.00027273782
-0.006128637,0.02901931,0.011445336,0.0026583495
-0.009059724,0.026088223,0.008514249,-0.00027273782
-0.008260337,0.02688761,0.009313636,0.0005266499
-0.008526799,0.026621148,0.009047174,0.0002601873
-0.007993874,0.027154073,0.009580099,0.00079311244
-0.011191424,0.023956522,0.006382549,-0.0024044374
-0.010658499,0.024489447,0.0069154743,-0.0018715123
-0.008793262,0.026354685,0.008780711,-0.0000062752515
-0.008260337,0.02688761,0.009313636,0.0005266499
-0.008526799,0.026621148,0.009047174,0.0002601873
-0.011457887,0.02369006,0.0061160866,-0.0026709
-0.0063950997,0.028752847,0.0111788735,0.002391887
-0.009859112,0.025288835,0.007714861,-0.0010721255
-0.009859112,0.025288835,0.007714861,-0.0010721255
-0.0095926495,0.025555298,0.007981324,-0.00080566294
-0.012790199,0.022357747,0.004783774,-0.004003213
-0.007194487,0.027953459,0.010379486,0.0015924997
-0.010924961,0.024222985,0.0066490117,-0.0021379748
-0.0095926495,0.025555298,0.007981324,-0.00080566294
-0.011457887,0.02369006,0.0061160866,-0.0026709
-0.009326187,0.02582176,0.008247786,-0.0005392004
-0.003996937,0.03115101,0.013577037,0.0047900495
-0.008793262,0.026354685,0.008780711,-0.0000062752515
-0.011191424,0.023956522,0.006382549,-0.0024044374
-0.007727412,0.027420534,0.009846561,0.0010595745
-0.011724349,0.023423597,0.005849624,-0.0029373625
-0.006661562,0.028486384,0.010912411,0.0021254248
-0.008260337,0.02688761,0.009313636,0.0005266499
-0.011191424,0.023956522,0.006382549,-0.0024044374
-0.009859112,0.025288835,0.007714861,-0.0010721255
-0.007993874,0.027154073,0.009580099,0.00079311244
-0.011457887,0.02369006,0.0061160866,-0.0026709
-0.009326187,0.02582176,0.008247786,-0.0005392004
-0.008793262,0.026354685,0.008780711,-0.0000062752515
-0.010125574,0.025022373,0.0074483994,-0.0013385871
-0.008793262,0.026354685,0.008780711,-0.0000062752515
-0.007727412,0.027420534,0.009846561,0.0010595745
-0.006661562,0.028486384,0.010912411,0.0021254248
-0.010392036,0.02475591,0.007181937,-0.0016050497
-0.007993874,0.027154073,0.009580099,0.00079311244
-0.0058621746,0.029285772,0.011711799,0.002924812
-0.008526799,0.026621148,0.009047174,0.0002601873
-0.010392036,0.02475591,0.007181937,-0.0016050497
-0.008793262,0.026354685,0.008780711,-0.0000062752515
-0.007993874,0.027154073,0.009580099,0.00079311244
-0.0074609495,0.027686996,0.010113023,0.0013260371
-0.007194487,0.027953459,0.010379486,0.0015924997
-0.007727412,0.027420534,0.009846561,0.0010595745
-0.010125574,0.025022373,0.0074483994,-0.0013385871
-0.007727412,0.027420534,0.009846561,0.0010595745
-0.0095926495,0.025555298,0.007981324,-0.00080566294
-0.010658499,0.024489447,0.0069154743,-0.0018715123
-0.004529862,0.030618085,0.013044111,0.0042571244
-0.013056661,0.022091284,0.004517312,-0.0042696744
-0.006661562,0.028486384,0.010912411,0.0021254248
-0.007727412,0.027420534,0.009846561,0.0010595745
-0.005062787,0.03008516,0.012511186,0.0037241997
-0.007727412,0.027420534,0.009846561,0.0010595745
-0.009326187,0.02582176,0.008247786,-0.0005392004
-0.009326187,0.02582176,0.008247786,-0.0005392004
